%eval_id interface             x1             y1      objective        nlcon_1 
114      interface   6.851488e-05 -0.000149358775   -3223.993111  -0.9998356761 
115      interface -0.00055648512 -0.000149358775   -3223.966176  -0.9994238197 
116      interface  0.00038101488 -0.000149358775   -3223.980257  -0.9995907563 
117      interface   6.851488e-05 -0.000461858775              0  -0.9995330869 
118      interface  0.00022476488 -0.000149358775   -3223.988878  -0.9997301347 
119      interface   6.851488e-05   6.891225e-06              0  -0.9999311394 
120      interface  -8.773512e-05 -0.000149358775   -3223.992957  -0.9998267791 
121      interface   6.851488e-05 -0.000305608775   -3223.990764  -0.9996868052 
122      interface  0.00014663988 -0.000149358775   -3223.991543  -0.9997906885 
123      interface   6.851488e-05 -7.1233775e-05   -3223.992622  -0.9999011641 
124      interface -9.610119999e-06 -0.000149358775   -3223.993583  -0.9998503324 
125      interface   6.851488e-05 -0.000227483775   -3223.992492  -0.9997624223 
126      interface -9.610119999e-06 -7.1233775e-05   -3223.993091  -0.9999281209 
127      interface -9.610119999e-06 -0.000227483775   -3223.992966  -0.9997723133 
128      interface   2.945238e-05 -0.000149358775   -3223.993484   -0.999847765 
129      interface -9.610119999e-06 -0.000110296275   -3223.993475  -0.9998892859 
130      interface  -4.867262e-05 -0.000149358775   -3223.993407  -0.9998429106 
131      interface -9.610119999e-06 -0.000188421275   -3223.993413  -0.9998113338 
132      interface 9.921130001e-06 -0.000149358775   -3223.993568  -0.9998503121 
133      interface -9.610119999e-06 -0.000129827525   -3223.993564  -0.9998698173 
134      interface  -2.914137e-05 -0.000149358775              0  -0.9998478249 
135      interface -9.610119999e-06 -0.000168890025   -3223.993533  -0.9998308368 
136      interface 1.555050009e-07 -0.000149358775   -3223.993584  -0.9998506411 
137      interface -9.610119999e-06 -0.00013959315   -3223.993582  -0.9998600764 
138      interface -1.9375745e-05 -0.000149358775   -3223.993565  -0.9998493897 
139      interface -9.610119999e-06  -0.0001591244   -3223.993566  -0.9998405857 
140      interface 1.555050009e-07 -0.00013959315   -3223.993583  -0.9998604068 
141      interface 1.555050009e-07  -0.0001591244   -3223.993567  -0.9998408755 
142      interface 5.038317501e-06 -0.000149358775   -3223.993578  -0.9998505563 
143      interface 1.555050009e-07 -0.0001444759625   -3223.993586   -0.999855524 
144      interface -4.727307499e-06 -0.000149358775   -3223.993585  -0.9998505664 
145      interface 1.555050009e-07 -0.0001542415875   -3223.993578  -0.9998457583 
146      interface 5.038317501e-06 -0.0001444759625    -3223.99358  -0.9998554362 
147      interface -4.727307499e-06 -0.0001444759625   -3223.993587  -0.9998554467 
148      interface -4.727307499e-06 -0.00013959315   -3223.993584  -0.9998603268 
149      interface -9.610119999e-06 -0.0001444759625   -3223.993584  -0.9998552048 
